<java.util.AbstractSequentialList: java.lang.Object get(int)>
<android.content.ContextWrapper: android.content.res.Resources getResources()>
<android.util.SparseArray: android.util.SparseArray clone()>
<android.net.wifi.WifiManager: java.util.List getScanResults()>
<java.util.Calendar: java.util.Date getTime()>
<javax.net.ssl.SSLContext: javax.net.ssl.SSLSocketFactory getSocketFactory()>
<java.lang.Class: java.lang.reflect.Method getMethod(java.lang.String,java.lang.Class[])>
<android.os.Handler: android.os.Looper getLooper()>
<android.content.ContextWrapper: android.content.SharedPreferences getSharedPreferences(java.lang.String,int)>
<android.app.ActivityManager: java.util.List getRunningAppProcesses()>
<android.os.HandlerThread: android.os.Looper getLooper()>
<android.telephony.TelephonyManager: java.util.List getNeighboringCellInfo()>
<android.content.ContextWrapper: android.content.pm.ApplicationInfo getApplicationInfo()>
<java.util.HashSet: java.util.Iterator iterator()>
<android.net.wifi.WifiInfo: java.lang.String getMacAddress()>
<java.util.concurrent.locks.ReentrantLock: java.util.concurrent.locks.Condition newCondition()>
<android.util.SparseBooleanArray: android.util.SparseBooleanArray clone()>
<android.location.GpsSatellite: float getElevation()>
<android.telephony.TelephonyManager: android.telephony.CellLocation getCellLocation()>
<android.content.Intent: int getIntExtra(java.lang.String,int)>
<org.apache.http.impl.client.AbstractHttpClient: org.apache.http.params.HttpParams getParams()>
<android.content.ContextWrapper: java.lang.ClassLoader getClassLoader()>
<java.lang.String: byte[] getBytes()>
<java.lang.ClassLoader: java.lang.ClassLoader getParent()>
<java.lang.System: java.lang.SecurityManager getSecurityManager()>
<java.lang.StringBuffer: java.lang.StringBuffer reverse()>
<java.util.HashMap: java.util.Set keySet()>
<javax.crypto.Cipher: byte[] doFinal(byte[])>
<java.lang.Class: java.lang.String getName()>
<android.view.Display: int getHeight()>
<android.location.LocationManager: boolean isProviderEnabled(java.lang.String)>
<android.telephony.TelephonyManager: java.lang.String getSubscriberId()>
<android.view.MotionEvent: float getY(int)>
<android.location.GpsSatellite: float getAzimuth()>

<java.util.Calendar: int get(int)>
<org.json.JSONObject: long getLong(java.lang.String)>
<java.lang.Class: java.lang.reflect.Field[] getDeclaredFields()>
